全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_通称,名称_英語,文化財分類,種類,場所名称,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,員数（数）,員数（単位）,法人番号,所有者等,文化財指定日,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,画像,画像_ライセンス,概要,概要_英語,説明,説明_英語,URL,備考
041009,000000002725,,東光寺の石窟群域・西平場,トウコウジノセックツグンイキ・ニシヒラバ,,Caves area and western flat area of Tokoji temple,市指定史跡,,,041025,,宮城県仙台市宮城野区岩切字入山地内,宮城県,仙台市,宮城野区岩切字入山地内,,,,,,,,,,,,,,,,仙台市（東光寺）;東光寺,2006-01-17,,,,,,,,,,,,
041009,000000002726,,旧石切町の石工用具(黒田家資料),キュウイシキリマチノイシクヨウグ(クロダケシリョウ),,"Mason tools in former Ishikirimachi district,the Kuroda family collections",市指定有形民俗文化財,,,041017;041025,,宮城県仙台市青葉区八幡;宮城野区高砂2丁目22-1,宮城県,仙台市,青葉区八幡;宮城野区高砂2丁目,22-1,,,,,,,,,,,,,,,個人;仙台市,2021-06-17,,,,,,,,,,,,
041009,000000002727,,旧石切町の石工用具(小梨家資料),キュウイシキリマチノイシクヨウグ(コナシケシリョウ),,"Mason tools in former Ishikirimachi district,the Konashi family collections",市指定有形民俗文化財,,,041025,,宮城県仙台市宮城野区高砂2丁目22-1,宮城県,仙台市,宮城野区高砂2丁目,22-1,,,,,,,,,,,,,,,仙台市,2004-11-30,,,,,,,,,,,,
041009,000000002728,,大崎八幡宮の松焚祭(どんと祭),オオサキハチマングウノマツタキマツリ(ドントサイ),,"Matsutaki matsuri festival in Osaki Hachimangu shrine,called Dontosai festival",市指定無形民俗文化財,,,041017,,宮城県仙台市青葉区八幡4丁目6-1,宮城県,仙台市,青葉区八幡4丁目,6-1,,,,,,,,,,,,,,,大崎八幡宮,2005-01-17,,,,,,,,,,,,
041009,000000002730,,朝鮮古刊本,チョウセンコカンボン,,Old Korean books,県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2004-06-29,,,,,,,,,,,,
041009,000000002731,,環海異聞(写本),カンカイイブン(シャホン),,"Ocean tour accounts,copied",県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2005-07-26,,,,,,,,,,,,
041009,000000002732,,金城秘?(写本),キンジョウヒウン(シャホン),,"Investigation records,manuscript",県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2005-07-26,,,,,,,,,,,,
041009,000000002733,,英文翻訳彼理日本紀行(稿本),エイブンホンヤクペルリニホンキコウ(コウホン),,"Japanese translation of Commodore Perry's Japan expedition report,manuscript",県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2005-07-26,,,,,,,,,,,,
041009,000000002734,,奥州名所図会(自筆稿本),オウシュウメイショズエ(ジヒツコウホン),,"Booklet of Oshu religion (Northen of the main island of Japan) famous sites,autograph manuscript",県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2005-07-26,,,,,,,,,,,,
041009,000000002735,,熟語本位英和大辞典(自筆原稿),ジュクゴホンイエイワダイジテン(ジヒツゲンコウ),,"English-Japanese standard idiom dictionary,self-written manuscript",県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2005-07-26,,,,,,,,,,,,
041009,000000003000,,仙台郡山官衙遺跡群　郡山官衙遺跡　郡山廃寺,センダイコオリヤマカンガイセキグン　コオリヤマカンガイセキ　コオリヤマハイジ,,"Sites of Sendai Koriyama Government Office,site of Koriyama Government Office and Koriyama haiji (abolished Koriyamaji temple",史跡,,,041041,,宮城県仙台市太白区郡山,宮城県,仙台市,太白区郡山,,,,,,,,,,,,,,,,国;仙台市ほか,2006-07-28,,,,,,,,,,,,
041009,000000003001,,おくのほそ道の風景地,オクノホソミチノフウケイチ,,Sceneries of Oku no Hosomichi (the Narrow Road to the Deep North),名勝,,,041025;041033,,宮城県仙台市宮城野区五輪一丁目ほか;若林区木ノ下二丁目ほか,宮城県,仙台市,宮城野区五輪1丁目ほか;若林区木ノ下2丁目ほか,,,,,,,,,,,,,,,,国;宮城県;仙台市ほか,2015-03-10,,,,,,,,,,,,
041009,000000003002,,宮城県漁具図解及び略解,ミヤギケンギョグズカイオヨビリャクカイ,,Illustrations and brief explanations for fishing gear of Miyagi prefecture,県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2007-02-16,,,,,,,,,,,,
041009,000000003003,,奥羽観蹟聞老志,オウウカンセキモンロウシ,,Record books of the Ou district (the current Tohoku district),県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2007-10-26,,,,,,,,,,,,
041009,000000003004,,風土記御用書出,フドキゴヨウカキダシ,,Topographies for the domain duties submission,県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2007-10-26,,,,,,,,,,,,
041009,000000003005,,土偶／鍛冶沢遺跡出土,ドグウ／カジサワイセキシュツド,,Clay figure excavated from the Kajisawa site,県指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,2014-05-01,,,,,,,,,,,,
041009,000000003006,,野川遺跡出土品,ノガワイセキシュツドヒン,,Articles excavated from the Nogawa site,県指定有形文化財,美術工芸品,,041025,,宮城県仙台市宮城野区高砂2丁目22-1,宮城県,仙台市,宮城野区高砂2丁目,22-1,,,,,,,,,,,,,,,仙台市,2016-02-19,,,,,,,,,,,,
041009,000000003007,,仙台別業・江戸屋敷等絵図,センダイベツギョウ・エドヤシキトウエズ,,Maps of Sendai villa and Edo yashiki buildings,県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2003-07-01,,,,,,,,,,,,
041009,000000003008,,城・要害・在郷屋敷絵図,シロ・ヨウガイ・ザイゴウヤシキエズ,,"Maps of castle,fortification,and houses in the countryside",県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2003-07-01,,,,,,,,,,,,
041009,000000003009,,領内図,リョウナイズ,,Maps of domains,県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2003-07-01,,,,,,,,,,,,
041009,000000003010,,飛地領絵図,トビチリョウエズ,,Maps of outland territory,県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2003-07-01,,,,,,,,,,,,
041009,000000003011,,蝦夷地関係絵図,エゾチカンケイエズ,,Maps related Ezo (Hokkaido religion),県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2016-02-24,,,,,,,,,,,,
041009,000000003012,,境絵図,サカイエズ,,Boundary maps,県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2003-07-01,,,,,,,,,,,,
041009,000000003013,,伊能図（中図）,イノウズ（チュウズ）,,"Maps created by Ino,middle size maps",県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2003-07-01,,,,,,,,,,,,
041009,000000003014,,仙台祭絵関係資料,センダイマツリエカンケイシリョウ,,Materials related illustration of Sendai Matsuri Festival,県指定有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2005-07-26,,,,,,,,,,,,
041009,000000003015,,木造菩薩立像,モクゾウボサツリュウゾウ,,Wooden standing Bosatsu,県指定有形文化財,美術工芸品,,041041,,宮城県仙台市太白区長町1丁目7-34,宮城県,仙台市,太白区長町1丁目,7-34,,,,,,,,,,,,,,,十八夜観世音堂保存会,2016-02-03,,,,,,,,,,,,
041009,000000003016,,黒漆五枚胴具足（伊達政宗所用・菅野正左衛門重成拝領）,クロウルシゴマイドウグソク（ダテマサムネショヨウ・カンノショウザエモンシゲナリハイリョウ）,,"Black laquer Gusoku armor gomai-do gusoku type,Kanno Shozaemon Shigenari received from Date Masamune",市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,2008-03-24,,,,,,,,,,,,
041009,000000003017,,朱皺漆六枚胴具足　三宝荒神形兜付（伝上杉謙信所用）,シュシボウルシロクマイドウグソク　サンポウコウジンカブトツキ（デンウエスギケンシンショヨウ）,,"Wrinkled vermilion laquer Gusoku armor rokumai-do gusoku type with Sanpokojin shaped helmet,thought to be used by Uesugi Kenshin",市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,2008-03-24,,,,,,,,,,,,
041009,000000003018,,脇差,ワキザシ,,Wakizashi  short sword,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,2008-03-24,,,,,,,,,,,,
041009,000000003019,,葵紋菊蒔絵耳盥,アオイモンキクマキエミミダライ,,Mimidarai basin with designs of hollyhock crest and chrysanthemums in maki-e,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,2012-12-21,,,,,,,,,,,,
041009,000000003020,,竹菱梅葵紋蒔絵女乗物,タケビシウメアオイモンマキエオンナノリモノ,,"A vehicle for noblewomen with designs of rthombus-shaped bamboos,plum blossoms and hollyhock crests in maki-e",市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,2014-07-31,,,,,,,,,,,,
041009,000000003021,,春日社古墳出土副葬品,カスガシャコフンシュツドフクソウヒン,,Excavated grave items from the Kasugasha mound tomb ,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区国分町3丁目7-1（富沢遺跡保存館所在),宮城県,仙台市,青葉区国分町3丁目,7-1（富沢遺跡保存館所在),,,,,,,,,,,,,,,仙台市,2016-07-05,,,,,,,,,,,,
041009,000000003022,,朴沢学園裁縫教育資料,ホウザワガクエンサイホウキョウイクシリョウ,,Materials for sewing education at Hozawa Gakuen,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川平2丁目26-1,宮城県,仙台市,青葉区川平2丁目,26-1,,,,,,,,,,,,,,,朴沢学園,2011-07-01,,,,,,,,,,,,
041009,000000003023,,仙台城二の丸跡南西境の杉並木（部分）,センダイジョウニノマルマトナンセイサカイノスギナミキ（ブブン）,,A partial row of cedar trees on the border of southwest of Sendai castle Ninomaru site,市指定天然記念物,,,041017,,宮城県仙台市青葉区川内12番2,宮城県,仙台市,青葉区川内,12番2,,,,,,,,,,,,,,,国;東北大学,2006-12-05,,,,,,,,,,,,
041009,000000003024,,子平町の藤,シヘイマチノフジ,,Wisteria in Shiheimachi,市指定天然記念物,,,041017,,宮城県仙台市青葉区子平町,宮城県,仙台市,青葉区子平町,,,,,,,,,,,,,,,,個人,2011-07-01,,,,,,,,,,,,
041009,000000003025,,大崎八幡宮社務所,オオサキハチマングウシャムショ,,Osaki Hachimangu shrine office,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区八幡4丁目170,宮城県,仙台市,青葉区八幡4丁目,170,,,,,,,,,,,,,,,大崎八幡宮,2011-07-25,,,,,,,,,,,,
041009,000000003026,,大崎八幡宮旧宮司宿舎,オオサキハチマングウキュウグウジシュクシャ,,Osaki Hachimangu shrine's former house of the chief priest,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区八幡4丁目170,宮城県,仙台市,青葉区八幡4丁目,170,,,,,,,,,,,,,,,大崎八幡宮,2011-07-25,,,,,,,,,,,,
041009,000000003027,,大崎八幡宮神馬舎,オオサキハチマングウシンメシャ,,Stable for sacred horses in Osaki Hachimangu shrine,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区八幡4丁目170,宮城県,仙台市,青葉区八幡4丁目,170,,,,,,,,,,,,,,,大崎八幡宮,2011-07-25,,,,,,,,,,,,
041009,000000003028,,東北学院旧宣教師館,トウホクガクインキュウセンキョウシカン,,Former missionary house of Tohoku Gakuin,重要文化財,建造物,,041017,,宮城県仙台市青葉区土樋1丁目6-1,宮城県,仙台市,青葉区土樋1丁目,6-1,,,,,,,,,,,,,,,東北学院,2016-07-25,,,,,,,,,,,,
041009,000000003029,,東北学院大学本館（旧東北学院専門部校舎）,トウホクガクインダイガクホンカン（キュウトウホクガクインセンモンブコウシャ）,,"Main building of Tohoku Gakuin University,former school building of Tohoku Gakuin Specialty Devision",登録有形文化財,建造物,,041017,,宮城県仙台市青葉区土樋1-1,宮城県,仙台市,青葉区土樋,1-1,,,,,,,,,,,,,,,東北学院,2014-12-19,,,,,,,,,,,,
041009,000000003030,,ラーハウザー記念東北学院礼拝堂,ラーハウザーキネントウホクガクインレイハイドウ,,Rahauzar Memorial Chapel in Tohoku GakuinUniversity,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区土樋1-1,宮城県,仙台市,青葉区土樋,1-1,,,,,,,,,,,,,,,東北学院,2014-12-19,,,,,,,,,,,,
041009,000000003031,,東北学院大学大学院棟（旧シュネーダー記念東北学院図書館）,トウホクガクインダイガクダイガクイントウ（キュウシュネーダーキネントウホクガクイントショカン）,,"Tohoku Gakuin University Guraduate School Building,former Schneder Memorial Library",登録有形文化財,建造物,,041017,,宮城県仙台市青葉区土樋1-1,宮城県,仙台市,青葉区土樋,1-1,,,,,,,,,,,,,,,東北学院,2014-12-19,,,,,,,,,,,,
041009,000000003032,,紙芝居資料,カミシバイシリョウ,,Documents of picture-story shows,登録有形文化財,美術工芸品,,041050,,宮城県仙台市泉区紫山1丁目1-1,宮城県,仙台市,泉区紫山1丁目,1-1,,,,,,,,,,,,,,,宮城県（図書館）,2006-03-31,,,,,,,,,,,,
041009,000000003033,,旧仙台医学専門学校博物・理化学教室（東北大学本部棟3）,キュウセンダイイガクセンモンガッコウハクブツ・リカガクキョウシツ（トウホクダイガクホンブトウ3）,,"Formerly the Natural History,Physics and Chemistry Lecture Rooms of Sendai Medical College (Tohoku University Administration Building 3)",登録有形文化財,建造物,,041017,,宮城県仙台市青葉区片平2丁目1-1,宮城県,仙台市,青葉区片平2丁目,1-1,,,,,,,,,,,,,,,東北大学,2018-02-26,,,,,,,,,,,,
041009,000000003034,,旧仙台医学専門学校六号教室（東北大学魯迅の階段教室）,キュウセンダイイガクセンモンガッコウロクゴウキョウシツ（トウホクダイガクロジンノカイダンキョウシツ）,,Formerly Lecture Hall 6 of Sendai Medical College (Tohoku University Lu Xun Lecture Hall),登録有形文化財,建造物,,041017,,宮城県仙台市青葉区片平2丁目1-1,宮城県,仙台市,青葉区片平2丁目,1-1,,,,,,,,,,,,,,,東北大学,2017-10-27,,,,,,,,,,,,
041009,000000003035,,旧第二高等学校書庫（東北大学文化財収蔵庫）,キュウダイニコウトウガッコウショコ（トウホクダイガクブンカザイシュウゾウコ）,,Formerly the library stack for Japan's Second Senior High School (Tohoku University's storage building for cultural property ),登録有形文化財,建造物,,041017,,宮城県仙台市青葉区片平2丁目1-1,宮城県,仙台市,青葉区片平2丁目,1-1,,,,,,,,,,,,,,,東北大学,2017-10-27,,,,,,,,,,,,
041009,000000003036,,旧東北帝国大学附属図書館閲覧室（東北大学史料館）,キュウトウホクテイコクダイガクフゾクトショカンエツランシツ（トウホクダイガクシリョウカン）,,Formerly the reading room at Tohoku Imperial University (Tohoku University Archives ),登録有形文化財,建造物,,041017,,宮城県仙台市青葉区片平2丁目1-1,宮城県,仙台市,青葉区片平2丁目,1-1,,,,,,,,,,,,,,,東北大学,2017-10-27,,,,,,,,,,,,
041009,000000003037,,旧東北帝国大学理学部化学教室棟（東北大学本部棟1）,キュウトウホクテイコクダイガクリガクブカガクキョウシツトウ（トウホクダイガクホンブトウ1）,,Formerly the Faculty of Science's Chemistry Lecture Rooms at Tohoku Imperial University (Tohoku University Administration Building 1),登録有形文化財,建造物,,041017,,宮城県仙台市青葉区片平2丁目1-1,宮城県,仙台市,青葉区片平2丁目,1-1,,,,,,,,,,,,,,,東北大学,2017-10-27,,,,,,,,,,,,
041009,000000003038,,仙台消防階子乗り,センダイショウボウハシゴノリ,,Hashigo-nori acrobatic performances on a ladder of Sendai Fire teams,市指定無形民俗文化財,,,041017,,宮城県仙台市青葉区堤通雨宮町2番1号,宮城県,仙台市,青葉区堤通雨宮町,2番1号,,,,,,,,,,,,,,,仙台消防階子乗り保存会,2017-11-30,,,,,,,,,,,,
041009,000000003039,,定義如来西方寺御廟貞能堂,ジョウギニョライサイホウジゴビョウサダヨシドウ,,Sadayoshido hall of Jogi-nyorai Saihoji temple,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区大倉上下1,宮城県,仙台市,青葉区大倉上下,1,,,,,,,,,,,,,,,西方寺,2018-04-20,,,,,,,,,,,,
041009,000000003040,,定義如来西方寺御守授所,ジョウギニョライサイホウジオマモリサズケショ,,The charm conferment building of Jogi-nyorai Saihoji temple,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区大倉上下1,宮城県,仙台市,青葉区大倉上下,1,,,,,,,,,,,,,,,西方寺,2018-03-27,,,,,,,,,,,,
041009,000000003041,,定義如来西方寺鐘楼堂,ジョウギニョライサイホウジショウロウドウ,,Belfry of Jogi-nyorai Saihoji temple,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区大倉上下1,宮城県,仙台市,青葉区大倉上下,1,,,,,,,,,,,,,,,西方寺,2018-03-27,,,,,,,,,,,,
041009,000000003042,,定義如来西方寺手水舎,ジョウギニョライサイホウジテミズシャ,,Building for cleaning hands and rinsing mouth of Jogi-nyorai Saihoji temple,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区大倉上下1,宮城県,仙台市,青葉区大倉上下,1,,,,,,,,,,,,,,,西方寺,2018-03-27,,,,,,,,,,,,
041009,000000003043,,定義如来西方寺山門,ジョウギニョライサイホウジサンモン,,Main gate of Jogi-nyorai Saihoji temple,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区大倉上下1,宮城県,仙台市,青葉区大倉上下,1,,,,,,,,,,,,,,,西方寺,2018-03-27,,,,,,,,,,,,
041009,000000003044,,青葉神社本殿,アオバジンジャホンデン,,Honden (main building) of Aobajinja shrine,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区青葉町173他,宮城県,仙台市,青葉区青葉町,173他,,,,,,,,,,,,,,,青葉神社,2019-03-29,,,,,,,,,,,,
041009,000000003045,,青葉神社中門及び祝詞舎,アオバジンジャチュウモンオヨビノリトシャ,,Chumon gate and Norito-sha (prayer building) of Aobajinja shrine,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区青葉町173他,宮城県,仙台市,青葉区青葉町,173他,,,,,,,,,,,,,,,青葉神社,2019-03-29,,,,,,,,,,,,
041009,000000003046,,青葉神社透塀,アオバジンジャスキベイ,,Sukibei (openwork fence) of Aobajinja shrine,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区青葉町173他,宮城県,仙台市,青葉区青葉町,173他,,,,,,,,,,,,,,,青葉神社,2019-03-29,,,,,,,,,,,,
041009,000000003047,,青葉神社拝殿,アオバジンジャハイデン,,Haiden (worship building) of Aobajinja shrine,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区青葉町173他,宮城県,仙台市,青葉区青葉町,173他,,,,,,,,,,,,,,,青葉神社,2019-03-29,,,,,,,,,,,,
041009,000000003048,,青葉神社神饌所及び伝供廊,アオバジンジャシンセンジョオヨビデンクロウ,,Shinsenjo (building for preparaction of food for the gods) and connecting corridor of Aobajinja shrine,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区青葉町173他,宮城県,仙台市,青葉区青葉町,173他,,,,,,,,,,,,,,,青葉神社,2019-03-29,,,,,,,,,,,,
041009,000000003049,,青葉神社旧愛姫社鞘堂,アオバジンジャキュウメゴヒメシャサヤドウ,,The former covering building for protecting Megohimesha shrine in Aobajinja shrine,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区青葉町173他,宮城県,仙台市,青葉区青葉町,173他,,,,,,,,,,,,,,,青葉神社,2019-03-29,,,,,,,,,,,,
041009,000000003050,,建築教育・研究資料（仙台高等工業学校建築学科旧蔵）,ケンチクキョウイク・ケンキュウシリョウ（センダイコウトウコウギョウガッコウケンチクガッカキュウゾウ）,,Materials for architectural education and study ( owned by the Department of Architecture of Sendai Higher Technical School ),登録有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区片平2丁目1-1,宮城県,仙台市,青葉区片平2丁目,1-1,,,,,,,,,,,,,,,東北大学,2019-07-23,,,,,,,,,,,,
041009,000000003051,,官立高等教育機関営繕組織近代建築図面（東北帝国大学営繕課旧蔵）,カンリツコウトウキョウイクキカンエイゼンソシキキンダイケンチクズメン（トウホクテイコクダイガクエイゼンカキュウゾウ）,,Modern architecture drawings by the building and repairing organization of  national higher education institutions ( owned by the  building and repairing section of Tohoku Imperial University ),登録有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区片平2丁目1-1,宮城県,仙台市,青葉区片平2丁目,1-1,,,,,,,,,,,,,,,東北大学,2019-07-23,,,,,,,,,,,,
041009,000000003052,,宮城野納豆製造所納豆及び納豆菌製造棟,ミヤギノナットウセイゾウショナットウオヨビナットウキンセイゾウトウ,,Building for making Natto (fermented soybeans)  and Bacillus natto of Miyagino natto seizosho factory,登録有形文化財,建造物,,041025,,宮城県仙台市宮城野区銀杏町663他,宮城県,仙台市,宮城野区銀杏町,663他,,,,,,,,,,,,,,,宮城野納豆製造所,2019-09-10,,,,,,,,,,,,
041009,000000003053,,宮城野納豆製造所熟成棟,ミヤギノナットウセイゾウショジュクセイトウ,,Building for fermenting and maturing soybeans of Miyagino natto seizosho factory,登録有形文化財,建造物,,041025,,宮城県仙台市宮城野区銀杏町663他,宮城県,仙台市,宮城野区銀杏町,663他,,,,,,,,,,,,,,,宮城野納豆製造所,2019-09-10,,,,,,,,,,,,
041009,000000003054,,宮城野納豆製造所石蔵及び豆小屋,ミヤギノナットウセイゾウショイシグラオヨビマメゴヤ,,Stone storehouse and Mamegoya shed of Miyagino natto seizosho factory,登録有形文化財,建造物,,041025,,宮城県仙台市宮城野区銀杏町663他,宮城県,仙台市,宮城野区銀杏町,663他,,,,,,,,,,,,,,,宮城野納豆製造所,2019-09-10,,,,,,,,,,,,
041009,000000003055,,宮城野納豆製造所休憩室,ミヤギノナットウセイゾウショキュウケイシツ,,Building for rest of Miyagino natto seizosho factory,登録有形文化財,建造物,,041025,,宮城県仙台市宮城野区銀杏町663他,宮城県,仙台市,宮城野区銀杏町,663他,,,,,,,,,,,,,,,宮城野納豆製造所,2019-09-10,,,,,,,,,,,,
041009,000000003056,,宮城野納豆製造所ボイラー室,ミヤギノナットウセイゾウショボイラーシツ,,Boiler room of Miyagino natto seizosho factory,登録有形文化財,建造物,,041025,,宮城県仙台市宮城野区銀杏町663他,宮城県,仙台市,宮城野区銀杏町,663他,,,,,,,,,,,,,,,宮城野納豆製造所,2019-09-10,,,,,,,,,,,,
041009,000000003057,,宮城野納豆製造所亜炭小屋,ミヤギノナットウセイゾウショアタンゴヤ,,Brown coal shed of Miyagino natto seizosho factory,登録有形文化財,建造物,,041025,,宮城県仙台市宮城野区銀杏町663他,宮城県,仙台市,宮城野区銀杏町,663他,,,,,,,,,,,,,,,宮城野納豆製造所,2019-12-13,,,,,,,,,,,,
041009,000000003058,,宮城野納豆製造所車庫,ミヤギノナットウセイゾウショシャコ,,Garage of Miyagino natto seizosho factory,登録有形文化財,建造物,,041025,,宮城県仙台市宮城野区銀杏町663他,宮城県,仙台市,宮城野区銀杏町,663他,,,,,,,,,,,,,,,宮城野納豆製造所,2019-09-10,,,,,,,,,,,,
041009,000000003059,,朴沢学園裁縫学習資料,ホウザワガクエンサイホウガクシュウシリョウ,,Materials for  sewing learning at  Hozawa Gakuen,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川平2丁目26-1,宮城県,仙台市,青葉区川平2丁目,26-1,,,,,,,,,,,,,,,朴沢学園,2020-08-03,,,,,,,,,,,,
041009,000000003060,,鳥山米穀店店舗兼主屋,トリヤマベイコクテンテンポケンオモヤ,,Shop and house of Toriyama Beikokuten rice shop ,登録有形文化財,建造物,,041025,,宮城県仙台市宮城野区原町,宮城県,仙台市,宮城野区原町,,,,,,,,,,,,,,,,個人,2020-08-17,,,,,,,,,,,,
041009,000000003061,,伊達家文書（千四十六通）,ダテケモンジョ（センヨンジュウロクツウ）,,Documents of the Date family (1046 documents),重要文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,2020-09-30,,,,,,,,,,,,
041009,000000003062,,伊達家印章,ダテケインショウ,,Seals of the Date family,重要文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,2020-09-30,,,,,,,,,,,,
041009,000000003063,,旧東北帝国大学理学部生物学教室,キュウトウホクテイコクダイガクリガクブセイブツガクキョウシツ,,Formerly the Biology Lecture room of the Science faculty at Tohoku Imperial University,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区片平2丁目1-5,宮城県,仙台市,青葉区片平2丁目,1-5,,,,,,,,,,,,,,,東北大学,2021-10-14,,,,,,,,,,,,
041009,000000003064,,旧東北帝国大学法文学部第二研究室,キュウトウホクテイコクダイガクホウブンガクブダイニケンキュウシツ,,Formerly the second laboratory of  Law and Literature faculty at Tohoku Imperial University,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区片平2丁目1-1,宮城県,仙台市,青葉区片平2丁目,1-1,,,,,,,,,,,,,,,東北大学,2022-06-16,,,,,,,,,,,,
