全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_通称,名称_英語,文化財分類,種類,場所名称,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,員数（数）,員数（単位）,法人番号,所有者等,文化財指定日,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,画像,画像_ライセンス,概要,概要_英語,説明,説明_英語,URL,備考
131156,1.31156E+11,杉並区,和泉熊野神社のクロマツ,,,,天然記念物,植物,,131156,,東京都杉並区和泉3-21-29,,,,,,35.676463,139.647678,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,阿佐谷南三丁目共同墓地・北島達夫家所蔵板碑,,,,有形文化財,古文書,共同墓地内,131156,,東京都杉並区阿佐谷南3-35,,,,,,35.703723,139.63619,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,木造聖観音菩薩坐像,,,,有形文化財,彫刻,,131156,,東京都杉並区永福1-6-12,,,,,,35.668678,139.642601,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,明恵上人書状(附宝永三年二月智海添状),,,,有形文化財,書跡,,131156,,東京都杉並区堀ノ内3-48-8,,,,,,35.692286,139.652735,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,阿佐谷南三丁目共同墓地・朝倉周一家旧蔵板碑,,,,有形文化財,古文書,,131156,,東京都杉並区阿佐谷北1-26-2,,,,,,35.7068,139.636572,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,阿佐谷南三丁目共同墓地・朝倉崇家所蔵板碑,,,,有形文化財,古文書,共同墓地内,131156,,東京都杉並区阿佐谷南3-35,,,,,,35.703723,139.63619,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,阿佐谷南三丁目共同墓地・細野友治郎家所蔵板碑,,,,有形文化財,古文書,共同墓地内,131156,,東京都杉並区阿佐谷南3-35,,,,,,35.703723,139.63619,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,阿佐谷南三丁目共同墓地・横川芳江家所蔵板碑,,,,有形文化財,古文書,共同墓地内,131156,,東京都杉並区阿佐谷南3-35,,,,,,35.703723,139.63619,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,阿佐谷南三丁目共同墓地・横川功家所蔵板碑,,,,有形文化財,古文書,共同墓地内,131156,,東京都杉並区阿佐谷南3-35,,,,,,35.703723,139.63619,,,,,,,,,,,,,,,,,,,,,,,,,
131156,1.31156E+11,杉並区,阿佐谷南三丁目共同墓地・横川俊夫家所蔵板碑,,,,有形文化財,古文書,共同墓地内,131156,,東京都杉並区阿佐谷南3-35,,,,,,35.703723,139.63619,,,,,,,,,,,,,,,,,,,,,,,,,
