全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_通称,名称_英語,文化財分類,種類,場所名称,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,員数（数）,員数（単位）,法人番号,所有者等,文化財指定日,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,画像,画像_ライセンス,概要,概要_英語,説明,説明_英語,URL,備考
62014,2-136,山形県山形市,氏家相模守銘鉄鉢,ウジイエサガミノカミメイテツバチ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市大字平清水番外1,山形県,山形市,大字平清水番外,1,,38.230793,140.353302,,,,,,,,,,,,平泉寺,1965/3/5,,,,,,,,,,,,
62014,2-137,山形県山形市,最上義光銘鉄鉢,モガミヨシアキメイテツバチ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市大手町1-53,山形県,山形市,大手町,1-53,,38.255386,140.332886,,,,,,,,,,,,山形市(最上義光歴史館),1965/3/5,,,,,,,,,,,,
62014,2-138,山形県山形市,絹本刺繍文殊菩薩像,ケンポンシシュウモンジュボサツゾウ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市小白川町1-4-12,山形県,山形市,小白川町,2001/4/12,,38.246311,140.349899,,,,,,,,,,,,国立大学法人山形大学,1975/6/16,,,,,,,,,,,,
62014,2-139,山形県山形市,大太刀 銘 八幡宮奉納源家親 出羽國酒田住兼高作,オオダチ　メイ　ハチマングウホウノウミナモトノイエチカ　デワノクニサカタジュウカネタカサク,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市大手町1-53,山形県,山形市,大手町,1-53,,38.255386,140.332886,,,,,,,,,,,,㈱山形新聞社ほか,2003/3/28,,,,,,,,,,,,最上義光歴史館寄託
62014,2-140,山形県山形市,三十八間総覆輪筋兜,サンジュウハチケンソウフクリンスジカブト,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市大手町1-53,山形県,山形市,大手町,1-53,,38.255386,140.332886,,,,,,,,,,,,山形市(最上義光歴史館),2008/11/19,,,,,,,,,,,,
62014,2-141,山形県山形市,鉄製指揮棒,テツセイシキボウ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市大手町1-53,山形県,山形市,大手町,1-53,,38.255386,140.332886,,,,,,,,,,,,山形市(最上義光歴史館),2008/11/19,,,,,,,,,,,,
62014,2-142,山形県山形市,銅製聖観音懸仏（羽黒権現御正体）,ドウセイショウカンノンカケボトケ（ハグロゴンゲンミショウタイ）,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市七日町1-4-12,山形県,山形市,七日町,2001/4/12,,38.253017,140.338257,,,,,,,,,,,,慈光明院,2019/10/2,,,,,,,,,,,,
62014,2-143,山形県山形市,土偶　附　土偶残欠　山形県西ノ前遺跡出土,ドグウ　ツケタリ　ドグウザンケツ　ヤマガタケンニシノマエイセキシュツド,,,国宝,美術工芸品,,62014,,山形県山形市霞城町1-8,山形県,山形市,霞城町,1月8日,,38.255474,140.328186,,,,,,,,,,,,山形県,2012/9/6,,,,,,,,,,,,山形県立博物館保管
62014,2-144,山形県山形市,天養元年如法経所碑,テンヨウガンネンニョホウキョウショヒ,,,重要文化財,美術工芸品,,62014,,山形県山形市大字山寺4456-1,山形県,山形市,大字山寺,Jan-56,,38.311035,140.433121,,,,,,,,,,,,立石寺,1915/3/26,,,,,,,,,,,,
62014,2-145,山形県山形市,大ノ越古墳出土品,ダイノコシコフシュツドヒン,,,県指定有形文化財,美術工芸品,,62014,,山形県山形市霞城町1-8,山形県,山形市,霞城町,1月8日,,38.255474,140.328186,,,,,,,,,,,,山形県,1979/5/28,,,,,,,,,,,,山形県立博物館保管
